assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
2,1,78,100,100,2,172780,0,0,0,0,143.5,0,3,2.7,3.2,0,James,2.2,6,1,30.9,231,FALSE,78.6,358,,2020-11-06T15:30:13.799523Z,70,0,0,0,172780.jpg,3,0,0,Maddison,2.8,FALSE,,a,9,13,89,24,318539,1454,256017,697,0.3,3.4,Maddison,1
0,0,12,,,1,173515,0,0,-4,4,38.1,0,4,0.5,1,0,Kelechi,0,1,0,7.6,233,FALSE,8.6,101,,,56,0,0,0,173515.jpg,1.3,0,0,Iheanacho,0.3,FALSE,,a,9,13,29,4,11493,36,41729,71,0,0.7,Iheanacho,0
0,0,8,,,0,197469,0,0,-2,2,1.6,0,3,0.5,1,0,Hamza,0,1,0,0.5,234,FALSE,3.2,13,,,48,0,0,0,197469.jpg,1,0,0,Choudhury,0.1,FALSE,,a,9,13,0,2,2176,9,5052,14,0,0.4,Choudhury,0
1,4,91,,,2,201666,0,0,-1,1,69.5,0,3,3.3,3.8,0,Harvey,2.8,11,2,54.4,235,FALSE,143.8,673,,,69,0,0,0,201666.jpg,4,0,0,Barnes,4.2,FALSE,,a,9,13,332,36,532919,1100,525798,1188,0.4,5.2,Barnes,0
0,0,29,0,0,1,203341,0,0,-2,2,1.5,0,3,0,0,0,Wilfred,0,2,0,4.9,236,FALSE,47.8,180,Groin Injury - Expected back 05 Dec,2020-09-23T14:00:18.236626Z,48,0,0,0,203341.jpg,2.5,0,0,Ndidi,0.6,FALSE,,i,9,13,0,5,18141,11,132109,84,0,1,Ndidi,0
0,0,0,0,0,0,213405,0,0,-2,2,0,0,2,0,0,0,Filip,0,0,0,0,237,FALSE,0,0,Joined Cardiff City on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-09-11T16:00:17.923567Z,43,0,0,0,213405.jpg,0,0,0,Benkovic,0,FALSE,,n,9,13,0,0,185,0,4548,0,0,0,Benkovic,0
0,0,64,0,0,1,218031,0,0,-2,2,24.6,0,2,0,0,0,Çaglar,0,7,0,15.2,238,FALSE,83.4,360,Muscle injury - Expected back 16 Jan,2020-10-15T19:00:23.817858Z,53,0,0,0,218031.jpg,2,0,0,Söyüncü,3.2,FALSE,,i,9,13,44,8,101638,3,804350,903,0,1.5,Söyüncü,1
1,1,144,,,3,220627,1,-1,4,-4,69,0,2,2.5,3,0,James,2,12,1,26,239,FALSE,146,810,,,49,0,0,0,220627.jpg,3.8,0,0,Justin,23.6,FALSE,,a,9,13,44,34,1469079,4086,629492,1427,0.4,6.9,Justin,2
0,0,11,,,0,244619,0,0,-2,2,1.7,0,2,1,1.5,0,Luke,0.5,1,0,3.5,240,FALSE,23.2,135,,,43,0,0,0,244619.jpg,1,0,0,Thomas,0.2,FALSE,,a,9,13,11,2,6855,34,24156,25,0.1,0.5,Thomas,1
3,4,136,75,75,2,166477,0,0,2,-2,78.1,2,2,0.4,0.8,0,Timothy,0,8,1,31,498,FALSE,145,540,Hamstring injury - 75% chance of playing,2020-11-23T00:30:27.208678Z,57,0,0,0,166477.jpg,5.8,0,0,Castagne,8.5,FALSE,,d,9,13,86,35,1594889,571,1358925,3336,0,6.1,Castagne,1
1,0,117,,,4,86881,0,0,0,0,57,0,3,2,2.5,0,Nampalys,1.5,11,0,16,518,FALSE,95.2,795,,,45,0,0,0,86881.jpg,2.4,0,0,Mendy,3.2,FALSE,,a,9,13,8,22,337884,918,189513,753,0.3,4.9,Mendy,3
2,0,40,,,0,228798,0,0,-1,1,41.5,0,3,1.7,2.2,0,Cengiz,1.2,2,0,10.7,541,FALSE,47.4,97,,,59,0,0,0,228798.jpg,2.5,0,0,Ünder,0.1,FALSE,,a,9,13,18,10,12491,29,7917,62,0.2,1.7,Ünder,0
0,2,95,100,100,2,444463,0,0,0,0,15.7,0,2,3,3.5,0,Wesley,2.5,5,0,11.9,561,FALSE,98.4,450,,2020-11-10T15:30:18.669472Z,50,0,0,0,444463.jpg,3.4,0,0,Fofana,0.6,FALSE,,a,9,13,6,17,45327,776,6092,97,0.5,3.4,Fofana,2
0,0,3,,,0,149828,0,0,0,0,11.7,0,4,0.5,1,0,Islam,0,1,0,1.8,579,FALSE,0.2,19,,,50,0,0,0,149828.jpg,1,0,0,Slimani,0.1,FALSE,,a,9,13,6,1,6541,37,4405,41,0,0.2,Slimani,0
0,0,16,0,0,0,28690,0,0,-3,3,26.6,0,3,0,0,0,Pablo,0.5,5,0,7.9,193,FALSE,12.4,153,Muscle injury - Unknown return date,2020-11-20T16:00:27.262265Z,57,0,0,0,28690.jpg,1.5,0,0,Hernández Domínguez,0.3,FALSE,,i,10,2,39,6,16116,2,118891,123,0.1,1.1,Hernández,0
0,0,0,100,100,0,39790,0,0,-2,2,0,0,1,-0.5,0,0,Francisco,0,0,0,0,194,FALSE,0,0,,2020-09-30T13:30:16.774093Z,43,0,0,0,39790.jpg,0,0,0,Casilla Cortés,1.1,FALSE,,a,10,2,0,0,17438,56,106667,124,0,0,Casilla,0
0,1,117,100,100,2,55914,0,0,-1,1,5.8,0,2,0.5,1,0,Liam,1,12,0,15.1,195,FALSE,131.4,540,,2020-10-11T23:30:11.464394Z,44,0,0,0,55914.jpg,2.3,0,0,Cooper,0.5,FALSE,,a,10,2,14,14,40122,36,59496,78,0.2,3.2,Cooper,2
0,0,0,0,0,0,57913,0,0,-2,2,0,0,2,0,0,0,Barry,0,0,0,0,196,FALSE,0,0,Joined Blackburn Rovers on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T10:30:16.158146Z,38,0,0,0,57913.jpg,0,0,0,Douglas,5.2,FALSE,,n,10,2,0,0,169388,604,780843,1076,0,0,Douglas,0
0,1,161,,,3,66588,0,0,0,0,126.7,0,2,1,1.5,0,Luke,1.5,17,0,41,197,FALSE,204,789,,,45,0,0,0,66588.jpg,2.6,0,0,Ayling,3.8,FALSE,,a,10,2,79,23,227210,305,224282,498,0.3,5.1,Ayling,1
3,2,166,,,3,72222,0,0,0,0,245.5,0,3,1.7,2.2,0,Mateusz,2.2,16,2,58.2,198,FALSE,221.4,786,,,55,0,0,0,72222.jpg,4.3,0,0,Klich,5.9,FALSE,,a,10,2,114,39,761592,1675,504909,2137,0.4,7.1,Klich,3
0,0,0,0,0,0,80179,0,0,-2,2,0,0,3,0,0,0,Adam,0,0,0,0,199,FALSE,0,0,Hip injury - Unknown return date,2020-09-10T13:00:10.171553Z,48,0,0,0,80179.jpg,0,0,0,Forshaw,0,FALSE,,i,10,2,0,0,191,1,1673,1,0,0,Forshaw,0
1,0,165,,,3,87873,0,0,0,0,82.3,0,2,2.3,2.8,0,Stuart,2.8,16,1,39.8,200,FALSE,182.4,800,,,45,0,0,0,87873.jpg,3.3,0,0,Dallas,5.9,FALSE,,a,10,2,133,30,382425,923,269467,653,0.6,6.7,Dallas,3
0,4,82,100,100,2,105377,0,0,-1,1,81.8,1,2,2,2.5,0,Ezgjan,2.5,6,0,21.4,201,FALSE,66.6,345,,2020-11-19T13:00:23.970021Z,44,0,0,0,105377.jpg,2.9,0,0,Alioski,0.5,FALSE,,a,10,2,64,20,21124,166,38990,66,0.6,4.5,Alioski,0
2,9,199,,,3,106617,0,0,6,-6,58.7,1,4,2.3,2.8,0,Patrick,2.8,16,7,80.9,202,FALSE,281.6,760,,,61,0,0,0,106617.jpg,6.7,0,0,Bamford,35.6,FALSE,,a,10,2,469,60,3035375,3686,1018700,8345,0.5,9.8,Bamford,1
2,2,121,100,100,3,221399,0,0,0,0,280.6,0,3,2.3,2.8,0,Jack,2.8,16,1,58.3,203,FALSE,171.8,700,,2020-09-27T12:30:11.084077Z,55,0,0,0,221399.jpg,4,0,0,Harrison,1.5,FALSE,,a,10,2,130,32,273872,205,255635,527,0.5,5.8,Harrison,0
1,0,93,100,100,2,155405,0,0,-1,1,168.7,0,3,0,0.5,0,Kalvin,0.5,9,0,30.6,204,FALSE,128,540,,2020-10-20T16:30:15.895118Z,49,0,0,0,155405.jpg,2.3,0,0,Phillips,1.2,FALSE,,a,10,2,9,14,156981,119,269207,162,0.1,2.9,Phillips,3
2,2,94,,,2,165808,0,0,0,0,110.1,1,3,-0.3,0.2,0,Hélder Wander,0.2,16,2,40.6,205,FALSE,145,622,,,55,1,0,0,165808.jpg,4.1,0,0,Sousa de Azevedo e Costa,6.4,FALSE,,a,10,2,153,33,1038013,330,727356,3931,0,6,Costa,0
0,0,21,,,0,173821,0,0,-2,2,33.3,0,3,0,0.5,0,Tyler,0.5,6,0,7.1,206,FALSE,14.6,215,,,48,0,0,0,173821.jpg,1,0,0,Roberts,0.1,FALSE,,a,10,2,23,6,3406,6,6372,20,0.1,1.2,Roberts,0
0,0,0,0,0,0,204642,0,0,-2,2,0,0,3,0,0,0,Jay-Roy,0,0,0,0,207,FALSE,0,0,Knee injury - Unknown return date,2020-10-22T16:00:15.327420Z,48,0,0,0,204642.jpg,0,0,0,Grot,0,FALSE,,i,10,2,0,0,854,4,2911,1,0,0,Grot,0
0,0,0,0,0,0,214987,0,0,0,0,0,0,1,0,0,0,Kamil,0,0,0,0,208,FALSE,0,0,Contract ended,2020-10-05T07:11:41.404637Z,40,0,0,0,214987.jpg,0,0,0,Miazek,1.4,FALSE,,u,10,2,0,0,22095,8,77657,221,0,0,Miazek,0
0,0,17,,,0,215460,0,0,-1,1,32.8,0,3,0,0.5,0,Ian Carlo,0.5,2,0,12.5,209,FALSE,23.6,143,,,44,0,0,0,215460.jpg,1,0,0,Poveda-Ocampo,0.4,FALSE,,a,10,2,68,5,37752,71,34675,89,0.1,1.1,Poveda-Ocampo,0
0,0,19,0,0,1,221610,0,0,-2,2,20.7,0,3,0,0,0,Jamie,0.2,3,0,4.4,210,FALSE,13.8,123,Muscle injury - Unknown return date,2020-11-07T18:00:15.183389Z,48,0,0,0,221610.jpg,1.7,0,0,Shackleton,0,FALSE,,i,10,2,10,5,1303,4,3467,17,0,1,Shackleton,0
0,0,42,,,0,222694,0,0,0,0,15.5,0,2,-0.5,0,0,Pascal,0,9,0,8.1,211,FALSE,56.6,254,,,40,0,0,0,222694.jpg,0.5,0,0,Struijk,2.2,FALSE,,a,10,2,8,2,171121,145,141579,544,0,0.5,Struijk,1
0,0,0,0,0,0,434138,0,0,-1,1,0,0,3,0,0,0,Jordan,0,0,0,0,212,FALSE,0,0,Joined Swindon Town on loan until the end of the season on 21/9. - Expected back 01 Jul,2020-09-23T08:30:15.575137Z,44,0,0,0,434138.jpg,0,0,0,Stevens,0.6,FALSE,,n,10,2,0,0,17521,1,83775,117,0,0,Stevens,0
0,3,176,,,3,437495,0,0,0,0,10,1,1,1.5,2,0,Illan,2,17,0,19.1,213,FALSE,180.4,810,,,45,0,0,0,437495.jpg,3.6,0,25,Meslier,4,FALSE,,a,10,2,0,32,308047,594,131992,565,0.4,7.1,Meslier,0
0,0,1,,,0,455084,0,0,0,0,0.3,0,2,-0.5,0,0,Leif,0,0,0,0,214,FALSE,0,13,,,40,0,0,0,455084.jpg,1,0,0,Davis,1.2,FALSE,,a,10,2,0,1,49554,97,71178,203,0,0.2,Davis,0
0,0,0,,,0,467114,0,0,-1,1,0,0,2,-0.5,0,0,Oliver,0,0,0,0,215,FALSE,0,0,,,39,0,0,0,467114.jpg,0,0,0,Casey,1.5,FALSE,,a,10,2,0,0,90733,227,52290,236,0,0,Casey,0
0,2,156,,,3,193645,0,0,0,0,48.6,1,2,1,1.5,0,Robin,1.5,17,0,30.1,491,FALSE,162.8,810,,,45,0,0,0,193645.jpg,2.8,0,0,Koch,0.8,FALSE,,a,10,2,89,25,48313,104,38607,115,0.3,5.6,Koch,0
1,3,65,100,100,1,80954,0,0,-3,3,102.8,0,4,-0.3,0.2,0,Rodrigo,0.2,3,1,34.9,492,FALSE,63,340,,2020-11-02T23:00:23.376753Z,57,0,0,0,80954.jpg,2.7,0,0,Moreno,2.1,FALSE,,a,10,2,183,19,126781,231,532051,369,0,3.3,Rodrigo,0
0,0,0,,,0,463912,0,0,0,0,0,0,1,-0.5,0,0,Elia,0,0,0,0,532,FALSE,0,0,,,40,0,0,0,463912.jpg,0,0,0,Caprile,0.3,FALSE,,a,10,2,0,0,24361,38,8103,31,0,0,Caprile,0
0,0,0,0,0,0,480216,0,0,-1,1,0,0,3,0,0,0,Mateusz,0,0,0,0,533,FALSE,0,0,Joined UD Logrones on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T23:00:19.642720Z,44,0,0,0,480216.jpg,0,0,0,Bogusz,0,FALSE,,n,10,2,0,0,2331,3,2143,5,0,0,Bogusz,0
0,0,0,0,0,0,149915,0,0,-1,1,0,0,2,0,0,0,Diego,0,0,0,0,549,FALSE,0,0,Muscle injury - Unknown return date,2020-10-11T23:30:12.093957Z,44,0,0,0,149915.jpg,0,0,0,Llorente,0,FALSE,,i,10,2,0,0,2612,2,2724,1,0,0,Llorente,0
0,0,20,100,100,1,219961,0,0,-1,1,28.3,0,3,0.5,1,0,Raphael,1,1,0,7.9,570,FALSE,10.6,150,,2020-11-02T22:30:16.072346Z,54,0,0,0,219961.jpg,1.5,0,0,Dias Belloli,0.1,FALSE,,a,10,2,41,6,8098,96,3562,17,0.2,1.1,Raphinha,0
0,0,0,,,0,492374,0,0,0,0,0,0,3,-0.5,0,0,Jack,0,0,0,0,599,FALSE,0,0,,,45,0,0,0,492374.jpg,0,0,0,Jenkins,0,FALSE,,a,10,2,0,0,393,9,111,9,0,0,Jenkins,0
2,2,83,75,100,2,15157,0,0,-2,2,89.4,1,3,3.8,5,3,James,4,1,0,17.6,241,FALSE,63.2,257,Muscle injury - 75% chance of playing,2020-11-28T15:00:19.764918Z,53,0,0,0,15157.jpg,2.5,0,0,Milner,0.3,FALSE,,d,11,14,24,20,15267,277,12417,149,0.8,3.8,Milner,0
0,0,0,100,100,0,214285,0,0,-1,1,0,0,2,1,1,0,Konstantinos,0,0,0,0,242,FALSE,0,0,,2020-09-30T12:30:18.188585Z,49,0,0,0,214285.jpg,0,0,0,Tsimikas,0,FALSE,,a,11,14,0,0,1344,11,3337,18,0,0,Tsimikas,0
0,0,107,,,2,41733,0,0,-2,2,77.4,0,3,3.2,3.2,2,Georginio,2.2,15,0,24.1,243,FALSE,81.2,811,,,53,0,0,0,41733.jpg,2.1,0,0,Wijnaldum,1.2,FALSE,,a,11,14,82,21,49961,306,112453,274,0.4,4,Wijnaldum,0
0,0,88,100,50,0,56979,0,0,-1,1,82.5,0,3,2.2,1.1,1,Jordan,1.2,8,0,20.9,244,FALSE,75.4,515,,2020-11-15T23:30:21.267909Z,54,0,0,0,56979.jpg,1.7,0,0,Henderson,1,FALSE,,a,11,14,50,12,32131,33,163065,359,0.2,2.2,Henderson,0
0,0,28,,,0,60706,0,0,-1,1,0,0,1,1,1,0,Adrián,0,9,0,4.2,245,FALSE,42.2,180,,,44,0,0,0,60706.jpg,1,0,7,San Miguel del Castillo,0.4,FALSE,,a,11,14,0,2,44446,44,42967,120,0,0.5,Adrián,0
0,0,52,100,100,1,60914,0,0,-1,1,12.4,0,2,2.8,2.8,0,Joel,1.8,3,0,7.6,246,FALSE,37.6,271,,2020-10-20T22:30:18.741527Z,54,0,0,0,60914.jpg,2.2,0,0,Matip,0.7,FALSE,,a,11,14,26,9,44432,732,36127,488,0.3,1.7,Matip,1
1,0,23,50,50,0,68312,0,0,-1,1,16.6,0,3,1.1,1.1,0,Xherdan,1.2,0,0,4.1,247,FALSE,22.4,51,Muscle injury - 50% chance of playing,2020-11-22T21:30:16.585500Z,64,0,0,0,68312.jpg,2.5,0,0,Shaqiri,0.1,FALSE,,d,11,14,2,5,2114,0,4226,47,0.2,0.8,Shaqiri,0
0,0,0,0,0,0,81880,0,0,-2,2,0,0,3,0,0,0,Alex,0,0,0,0,248,FALSE,0,0,Knee injury - Unknown return date,2020-08-21T14:30:10.835560Z,63,0,0,0,81880.jpg,0,0,0,Oxlade-Chamberlain,0,FALSE,,i,11,14,0,0,537,4,2741,3,0,0,Chamberlain,0
2,3,139,,,2,92217,0,0,-3,3,143.8,0,4,3.8,3.8,2,Roberto,2.8,15,2,66.6,249,FALSE,147.8,798,,,92,0,0,0,92217.jpg,3.5,0,0,Firmino,2.3,FALSE,,a,11,14,375,35,95510,291,259067,480,0.3,3.8,Firmino,1
0,1,73,0,0,1,97032,0,0,-2,2,4.8,0,2,0,0,0,Virgil,0,11,1,15.3,250,FALSE,82.4,370,Knee injury - Unknown return date,2020-10-17T15:00:18.628318Z,63,0,0,0,97032.jpg,3,0,0,van Dijk,7.9,FALSE,,i,11,14,66,15,379734,46,1898204,1650,0,2.4,van Dijk,1
3,4,144,100,100,2,110979,0,0,1,-1,192.2,1,3,3.8,3.8,1,Sadio,2.8,10,4,86.5,251,FALSE,240,733,,2020-10-02T22:00:17.931191Z,121,0,0,0,110979.jpg,5.6,0,0,Mané,12.1,FALSE,,a,11,14,431,50,1071288,723,1141183,13416,0.2,4.1,Mané,2
0,3,144,100,100,2,116535,0,0,-1,1,0,1,1,4.2,4.2,1,Alisson,3.2,8,0,15.3,252,FALSE,153.2,720,,2020-10-04T18:30:13.420898Z,59,0,0,1,116535.jpg,4,0,15,Ramses Becker,7.4,FALSE,,a,11,14,0,32,277821,1271,764253,694,0.5,5.4,Alisson,1
1,0,118,100,100,2,116643,0,0,-1,1,34.1,0,3,2.2,2.2,2,Fabio Henrique,1.2,13,0,15.6,253,FALSE,111.4,662,,2020-10-27T23:00:22.808680Z,54,0,0,0,116643.jpg,2.4,0,0,Tavares,0.9,FALSE,,a,11,14,9,19,70966,353,132674,119,0.2,3.5,Fabinho,1
2,7,231,100,100,2,118748,0,0,2,-2,282.7,2,3,6.8,6.8,6,Mohamed,5.8,16,8,118.3,254,TRUE,349.8,782,,2020-11-13T15:30:16.171973Z,122,0,0,0,118748.jpg,8.1,0,0,Salah,29.6,FALSE,,a,11,14,551,73,1879592,16105,2185264,2529,0.5,6,Salah,0
3,7,218,100,100,2,122798,1,-1,2,-2,234.2,2,2,5.5,5.5,2,Andrew,4.5,17,1,57,255,FALSE,203.4,900,,2020-11-15T17:30:20.943553Z,72,0,0,0,122798.jpg,4.5,0,0,Robertson,19.8,FALSE,,a,11,14,131,45,1217094,11348,769465,1610,0.6,6.2,Robertson,0
0,0,3,,,0,152760,0,0,-3,3,0.1,0,4,1.2,1.2,0,Divock,0.2,0,0,0,256,FALSE,0.2,1,,,52,0,0,0,152760.jpg,1,0,0,Origi,0.6,FALSE,,a,11,14,0,1,17931,63,70178,112,0,0.2,Origi,0
0,0,0,0,0,0,153682,0,0,-4,4,0,0,3,0,0,0,Harry,0,0,0,0,257,FALSE,0,0,Joined Cardiff City on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:11.702823Z,51,0,0,0,153682.jpg,0,0,0,Wilson,0,FALSE,,n,11,14,0,0,456,2,5829,0,0,0,Harry Wilson,0
0,0,21,,,0,157882,0,0,-5,5,1.6,0,3,1.8,1.8,2,Takumi,0.8,4,0,5.7,258,FALSE,9.2,148,,,60,0,0,0,157882.jpg,1.2,0,0,Minamino,0.1,FALSE,,a,11,14,47,7,3823,39,30396,35,0.1,1.2,Minamino,0
1,4,144,0,0,1,169187,-1,1,-3,3,225.3,0,2,0,0,0,Trent,1,16,0,45.1,259,FALSE,133.2,690,Calf injury - Unknown return date,2020-11-08T18:30:19.053913Z,72,0,0,0,169187.jpg,2.6,0,0,Alexander-Arnold,15,FALSE,,i,11,14,93,21,386988,47,2969805,16159,0.1,2.9,Alexander-Arnold,1
0,0,94,0,0,0,171287,0,0,-2,2,18.1,0,2,0,0,0,Joseph,1,14,0,12.5,260,FALSE,106.8,589,Knee injury - Unknown return date,2020-11-12T11:30:20.318274Z,53,0,0,0,171287.jpg,1.4,0,0,Gomez,1.7,FALSE,,i,11,14,0,10,108541,11,335909,1404,0.2,1.9,Gomez,0
0,0,40,50,50,1,175592,0,0,-3,3,38.3,0,3,0.6,0.6,0,Naby,0.2,7,0,17.6,261,FALSE,25.8,295,Hamstring injury - 50% chance of playing,2020-11-22T21:30:16.687166Z,52,0,0,0,175592.jpg,1.6,0,0,Keita,0.2,FALSE,,d,11,14,111,8,14896,2,75015,108,0,1.5,Keita,0
0,0,29,,,1,206915,0,0,-1,1,50.6,0,3,2.5,2.5,1,Curtis,1.5,5,0,10.7,263,FALSE,26.2,228,,,44,0,0,0,206915.jpg,1.6,0,0,Jones,0.6,FALSE,,a,11,14,30,8,44764,361,42720,230,0.3,1.8,Jones,0
0,0,6,,,0,215136,0,0,-1,1,11.7,0,2,1.5,1.5,1,Neco,0.5,0,0,1.9,264,FALSE,7.6,82,,,39,0,0,0,215136.jpg,1,0,0,Williams,3.9,FALSE,,a,11,14,0,2,165057,2352,190774,636,0.1,0.5,Neco Williams,0
0,0,0,0,0,0,444884,0,0,-2,2,0,0,3,0,0,0,Harvey,0,0,0,0,265,FALSE,0,0,Joined Blackburn Rovers on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:11.725544Z,43,0,0,0,444884.jpg,0,0,0,Elliott,0.1,FALSE,,n,11,14,0,0,10663,30,15591,34,0,0,Elliott,0
0,5,135,,,1,194634,1,-1,3,-3,79.9,1,3,7.5,7.5,7,Diogo,6.5,11,5,47.9,468,FALSE,163.8,482,,,68,0,0,0,194634.jpg,5.5,0,0,Jota,22.6,FALSE,,a,11,14,235,44,1724323,48723,323153,1185,1,6.5,Jota,0
0,0,22,50,50,0,61558,0,0,-2,2,44.6,0,3,0.5,0.5,0,Thiago,0,2,0,7.7,531,FALSE,20.2,135,Knock - 50% chance of playing,2020-09-28T21:00:20.374299Z,58,0,0,0,61558.jpg,1.5,0,0,Alcántara do Nascimento,1.1,FALSE,,d,11,14,12,3,303407,99,298988,725,0,0.5,Thiago,0
0,0,0,,,0,200720,0,0,0,0,0,0,1,1,1,0,Caoimhin,0,0,0,0,560,FALSE,0,0,,,45,0,0,0,200720.jpg,0,0,0,Kelleher,0,FALSE,,a,11,14,0,0,504,2,441,7,0,0,Kelleher,0
0,0,30,,,0,197464,0,0,0,0,11.7,0,2,2,2,2,Nathaniel,1,2,0,3.4,589,FALSE,22.2,180,,,40,0,0,0,197464.jpg,2,0,0,Phillips,0.7,FALSE,,a,11,14,0,4,65884,1287,18534,393,0.2,1,Phillips,0
0,0,0,100,100,0,219937,0,0,0,0,0,0,2,1,1,0,Rhys,0,0,0,0,594,FALSE,0,0,,2020-11-18T11:00:17.124630Z,40,0,0,0,219937.jpg,0,0,0,Williams,0.1,FALSE,,a,11,14,0,0,6546,85,2322,70,0,0,Rhys Williams,0
0,0,0,,,0,233489,0,0,0,0,0,0,3,1,1,0,Leighton,0,0,0,0,601,FALSE,0,0,,,45,0,0,0,233489.jpg,0,0,0,Clarkson,0,FALSE,,a,11,14,0,0,52,3,11,1,0,0,Clarkson,0
0,0,24,100,100,0,27789,0,0,-1,1,13.2,0,2,1.5,1.5,0,Fernando,0,2,0,7.7,266,FALSE,33.4,154,,2020-10-21T21:30:14.233293Z,54,0,0,0,27789.jpg,1.2,0,0,Luiz Rosa,0.7,FALSE,,a,12,43,30,5,39244,127,88436,53,0,0.9,Fernandinho,0
0,0,0,0,0,0,33148,0,0,0,0,0,0,1,0,0,0,Claudio,0,0,0,0,267,FALSE,0,0,Contract expired,2020-08-18T13:59:17.226190Z,45,0,0,0,33148.jpg,0,0,0,Bravo,0,FALSE,,u,12,43,0,0,408,0,1509,5,0,0,Bravo,0
0,0,16,100,100,1,37572,0,0,-2,2,36.8,0,4,1.5,1.5,0,Sergio,0,1,0,5.8,268,FALSE,4,109,,2020-10-24T14:30:20.763977Z,103,0,0,0,37572.jpg,1.5,0,0,Agüero,1.4,FALSE,,a,12,43,18,3,210443,499,397897,264,0,0.3,Agüero,0
0,0,0,0,0,0,57410,0,0,-1,1,0,0,2,0,0,0,Nicolás,0,0,0,0,269,FALSE,0,0,Joined Benfica on a permanent deal on 29/9,2020-09-24T23:30:12.376512Z,49,0,0,0,57410.jpg,0,0,0,Otamendi,0.2,FALSE,,u,12,43,0,0,5322,2,42451,24,0,0,Otamendi,0
0,4,134,,,2,58621,1,-1,2,-2,72.8,1,2,6,6,1,Kyle,4.5,11,1,26.9,270,FALSE,140.8,716,,,62,0,0,0,58621.jpg,3.4,0,0,Walker,9.8,FALSE,,a,12,43,57,31,524819,6212,260163,1204,0.7,5,Walker,1
0,0,33,100,100,0,59859,0,0,-1,1,50.8,0,3,2.5,2.5,1,Ilkay,1,2,0,9.7,271,FALSE,33.8,219,,2020-09-21T10:30:18.211907Z,54,0,0,0,59859.jpg,1.4,0,0,Gündogan,0.3,FALSE,,a,12,43,12,7,19166,72,39072,91,0.2,1.3,Gündogan,0
4,3,134,100,100,1,61366,0,0,1,-1,337.1,0,3,5.3,5.3,4,Kevin,3.8,10,1,78.6,272,FALSE,181.6,571,,2020-10-12T20:30:22.007151Z,116,0,1,0,61366.jpg,4.1,0,0,De Bruyne,18.9,FALSE,,a,12,43,266,33,2124207,3651,2679718,2631,0.3,2.8,De Bruyne,0
0,0,17,,,0,97299,0,0,-2,2,0.3,0,2,1.7,1.7,1,John,0.2,1,0,2.1,273,FALSE,20.2,99,,,48,0,0,0,97299.jpg,1.5,0,0,Stones,0.4,FALSE,,a,12,43,0,3,21944,82,35011,58,0,0.6,Stones,0
0,0,26,100,100,0,102826,0,0,-1,1,26.2,0,2,1.7,1.7,1,Benjamin,0.2,7,0,5.1,274,FALSE,16.6,259,,2020-10-17T22:30:19.749260Z,59,0,0,0,102826.jpg,0.8,0,0,Mendy,1,FALSE,,a,12,43,10,3,24054,226,94583,67,0,0.5,Mendy,2
1,2,105,,,2,103025,0,0,-3,3,183.6,2,3,4.3,4.3,6,Riyad,2.8,9,2,50.7,275,FALSE,96,510,,,82,0,0,0,103025.jpg,4.3,0,0,Mahrez,2.4,FALSE,,a,12,43,227,30,485505,617,490026,750,0.3,3.7,Mahrez,0
1,5,86,100,100,2,103955,0,0,0,0,132.7,0,3,2.7,2.7,0,Raheem,1.2,9,2,55.2,276,FALSE,128.8,639,,2020-11-15T19:00:21.318165Z,115,0,0,0,103955.jpg,4.2,0,0,Sterling,4.8,FALSE,,a,12,43,290,34,715927,1030,655897,1739,0.1,3,Sterling,1
1,6,111,100,100,2,121145,1,-1,1,-1,200.5,0,2,4.5,4.5,0,João Pedro Cavaco,3,4,0,36,277,FALSE,126.2,450,,2020-09-21T22:00:11.898705Z,56,0,0,0,121145.jpg,5,0,0,Cancelo,4.6,FALSE,,a,12,43,33,25,341712,4143,90432,963,0.5,4.5,Cancelo,1
0,1,125,,,2,121160,0,0,0,0,0,0,1,4.3,4.3,1,Ederson,2.8,11,0,13.2,278,FALSE,131.2,729,,,60,0,0,0,121160.jpg,2.9,0,15,Santana de Moraes,5.7,FALSE,,a,12,43,0,26,208234,763,209603,689,0.5,4.3,Ederson,0
0,0,57,50,50,1,126184,0,0,-1,1,24.7,0,2,0.8,0.8,0,Nathan,0,6,1,10.8,279,FALSE,64.4,289,Hamstring injury - 50% chance of playing,2020-11-12T11:30:20.363929Z,54,0,0,0,126184.jpg,3.2,0,0,Aké,3.9,FALSE,,d,12,43,19,13,247440,15,509042,1863,0,2.4,Aké,2
